;species;subsp;lat;lon;collectionCode;year;basis
2349;Crax fasciolata;NA;-16.7569;-56.8714;EBIRD;2018;GBIF
2350;Crax fasciolata;NA;-9.57328;-55.9215;EBIRD_CAN;2018;GBIF
2351;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2352;Crax fasciolata;NA;-16.3501;-56.6448;EBIRD;2018;GBIF
2353;Crax fasciolata;NA;-26.7932;-59.6184;EBIRD;2018;GBIF
2354;Crax fasciolata;NA;-10.8928;-49.1269;EBIRD;2012;GBIF
2355;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2356;Crax fasciolata;NA;-9.31073;-49.9581;EBIRD;2018;GBIF
2357;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2018;GBIF
2358;Crax fasciolata;NA;-16.9461;-56.8971;EBIRD;2017;GBIF
2359;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD_CAN;2018;GBIF
2360;Crax fasciolata;NA;-25.9113;-58.5161;EBIRD;2007;GBIF
2361;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2017;GBIF
2362;Crax fasciolata;NA;-17.7198;-53.2729;EBIRD;2018;GBIF
2363;Crax fasciolata;NA;-18.4247;-53.1483;EBIRD;2018;GBIF
2364;Crax fasciolata;NA;-18.8425;-52.9026;EBIRD;2018;GBIF
2365;Crax fasciolata;NA;-9.60079;-55.9228;EBIRD_CAN;2018;GBIF
2366;Crax fasciolata;NA;-17.409;-56.8324;EBIRD;2018;GBIF
2367;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2368;Crax fasciolata;NA;-16.3782;-56.6132;EBIRD;2018;GBIF
2369;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
2370;Crax fasciolata;NA;-9.05418;-56.5863;EBIRD;2018;GBIF
2371;Crax fasciolata;NA;-16.567;-57.8365;EBIRD;2018;GBIF
2372;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2018;GBIF
2373;Crax fasciolata;NA;-21.4725;-56.439;EBIRD;2018;GBIF
2374;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2018;GBIF
2375;Crax fasciolata;NA;-16.5064;-56.7475;EBIRD;2018;GBIF
2376;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2018;GBIF
2377;Crax fasciolata;NA;-19.5799;-57.0211;EBIRD;2018;GBIF
2378;Crax fasciolata;NA;-16.3784;-56.6208;EBIRD;2018;GBIF
2379;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2380;Crax fasciolata;NA;-16.6196;-56.7347;EBIRD;2018;GBIF
2381;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2382;Crax fasciolata;NA;-17.3628;-56.7733;EBIRD;2018;GBIF
2383;Crax fasciolata;NA;-26.7932;-59.6184;EBIRD_ARG;2016;GBIF
2384;Crax fasciolata;NA;-21.4194;-56.3935;EBIRD_BRA;2018;GBIF
2385;Crax fasciolata;NA;-16.3784;-56.6208;EBIRD;2018;GBIF
2386;Crax fasciolata;NA;-16.7842;-56.844;EBIRD;2018;GBIF
2387;Crax fasciolata;NA;-16.3784;-56.6208;EBIRD;2018;GBIF
2388;Crax fasciolata;NA;-16.3782;-56.6132;EBIRD;2018;GBIF
2389;Crax fasciolata;NA;-17.3643;-56.7674;EBIRD;2018;GBIF
2390;Crax fasciolata;NA;-17.3216;-56.6974;EBIRD;2018;GBIF
2391;Crax fasciolata;NA;-17.3628;-56.7733;EBIRD;2018;GBIF
2392;Crax fasciolata;NA;-16.5122;-56.7116;EBIRD;2004;GBIF
2393;Crax fasciolata;NA;-16.4225;-56.6702;EBIRD;2018;GBIF
2394;Crax fasciolata;NA;-17.3643;-56.7674;EBIRD;2018;GBIF
2395;Crax fasciolata;NA;-17.409;-56.8324;EBIRD;2018;GBIF
2396;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
2397;Crax fasciolata;NA;-16.7842;-56.844;EBIRD;2018;GBIF
2398;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2399;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2018;GBIF
2400;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2018;GBIF
2401;Crax fasciolata;NA;-9.59753;-55.9315;EBIRD;2018;GBIF
2402;Crax fasciolata;NA;-17.3653;-56.7746;EBIRD;2018;GBIF
2403;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2404;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2018;GBIF
2405;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2018;GBIF
2406;Crax fasciolata;NA;-9.59879;-55.9322;EBIRD_ARG;2018;GBIF
2407;Crax fasciolata;NA;-16.7564;-56.8531;EBIRD;2017;GBIF
2408;Crax fasciolata;NA;-19.338;-55.047;EBIRD;2018;GBIF
2409;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2018;GBIF
2410;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2411;Crax fasciolata;NA;-16.4569;-56.6913;EBIRD;2018;GBIF
2412;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2413;Crax fasciolata;NA;-16.7486;-56.8642;EBIRD;2018;GBIF
2414;Crax fasciolata;NA;-16.3784;-56.6208;EBIRD;2018;GBIF
2415;Crax fasciolata;NA;-26.8058;-59.6139;EBIRD_ARG;2016;GBIF
2416;Crax fasciolata;NA;-26.8058;-59.6139;EBIRD_ARG;2016;GBIF
2417;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2018;GBIF
2418;Crax fasciolata;NA;-20.7397;-56.731;EBIRD;2018;GBIF
2419;Crax fasciolata;NA;-16.6006;-56.7296;EBIRD;2018;GBIF
2420;Crax fasciolata;NA;-16.3784;-56.6208;EBIRD;2018;GBIF
2421;Crax fasciolata;NA;-20.4547;-54.5773;EBIRD;2018;GBIF
2422;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2018;GBIF
2423;Crax fasciolata;NA;-21.4918;-56.4032;EBIRD;2018;GBIF
2424;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD_TWN;2018;GBIF
2425;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
2426;Crax fasciolata;NA;-21.4194;-56.3935;EBIRD_BRA;2018;GBIF
2427;Crax fasciolata;NA;-20.0858;-56.6154;EBIRD;2018;GBIF
2428;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2018;GBIF
2429;Crax fasciolata;NA;-9.63322;-55.9393;EBIRD;2018;GBIF
2430;Crax fasciolata;NA;-9.59753;-55.9315;EBIRD;2018;GBIF
2431;Crax fasciolata;NA;-11.4794;-48.8074;EBIRD_BRA;2018;GBIF
2432;Crax fasciolata;NA;-20.4502;-54.5655;EBIRD;2018;GBIF
2433;Crax fasciolata;NA;-20.4471;-54.58;EBIRD;2018;GBIF
2434;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2435;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2018;GBIF
2436;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2018;GBIF
2437;Crax fasciolata;NA;-9.05418;-56.5863;EBIRD_CAN;2018;GBIF
2438;Crax fasciolata;NA;-16.5122;-56.7118;EBIRD;2008;GBIF
2439;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2018;GBIF
2440;Crax fasciolata;NA;-20.737;-56.8731;EBIRD_BRA;2018;GBIF
2441;Crax fasciolata;NA;-20.2246;-56.5754;EBIRD;2015;GBIF
2442;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
2443;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2444;Crax fasciolata;NA;-11.4794;-48.8074;EBIRD_BRA;2018;GBIF
2445;Crax fasciolata;NA;-20.0674;-56.166;EBIRD;2018;GBIF
2446;Crax fasciolata;NA;-9.59753;-55.9315;EBIRD;2018;GBIF
2447;Crax fasciolata;NA;-16.7486;-56.8642;EBIRD;2018;GBIF
2448;Crax fasciolata;NA;-18.6677;-52.623;EBIRD;2018;GBIF
2449;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
2450;Crax fasciolata;NA;-26.7932;-59.6184;EBIRD_ARG;2017;GBIF
2451;Crax fasciolata;NA;-19.6263;-56.7239;EBIRD;2016;GBIF
2452;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2453;Crax fasciolata;NA;-13.3487;-49.0774;EBIRD_BRA;2018;GBIF
2454;Crax fasciolata;NA;-16.3501;-56.6448;EBIRD;2018;GBIF
2455;Crax fasciolata;NA;-18.6677;-52.623;EBIRD;2018;GBIF
2456;Crax fasciolata;NA;-17.6323;-53.3588;EBIRD;2018;GBIF
2457;Crax fasciolata;NA;-18.4755;-53.1338;EBIRD;2018;GBIF
2458;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2459;Crax fasciolata;NA;-12.0884;-49.0803;EBIRD_BRA;2018;GBIF
2460;Crax fasciolata;NA;-9.56669;-55.9139;EBIRD;2018;GBIF
2461;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2018;GBIF
2462;Crax fasciolata;NA;-16.5122;-56.7118;EBIRD;2008;GBIF
2463;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2464;Crax fasciolata;NA;-17.3643;-56.7674;EBIRD;2018;GBIF
2465;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
2466;Crax fasciolata;NA;-16.4225;-56.6702;EBIRD;2018;GBIF
2467;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD_BRA;2018;GBIF
2468;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2018;GBIF
2469;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2470;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2471;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2015;GBIF
2472;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2015;GBIF
2473;Crax fasciolata;NA;-21.4194;-56.3935;EBIRD_BRA;2018;GBIF
2474;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2475;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2018;GBIF
2476;Crax fasciolata;NA;-17.1237;-56.9457;EBIRD;2018;GBIF
2477;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2478;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2018;GBIF
2479;Crax fasciolata;NA;-17.4094;-56.8266;EBIRD;2018;GBIF
2480;Crax fasciolata;NA;-17.3678;-56.7751;EBIRD;2018;GBIF
2481;Crax fasciolata;NA;-6.18629;-50.2786;EBIRD;2018;GBIF
2482;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2483;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2018;GBIF
2484;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2485;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2486;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2018;GBIF
2487;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2488;Crax fasciolata;NA;-19.0076;-46.8128;EBIRD;2018;GBIF
2489;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2490;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2018;GBIF
2491;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2492;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2018;GBIF
2493;Crax fasciolata;NA;-17.4582;-56.8232;EBIRD;2018;GBIF
2494;Crax fasciolata;NA;-6.18629;-50.2786;EBIRD;2018;GBIF
2495;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
2496;Crax fasciolata;NA;-17.1677;-56.5772;EBIRD;2018;GBIF
2497;Crax fasciolata;NA;-17.3046;-54.0164;EBIRD;2013;GBIF
2498;Crax fasciolata;NA;-9.56669;-55.9139;EBIRD;2018;GBIF
2499;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2500;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2018;GBIF
2501;Crax fasciolata;NA;-9.40605;-50.0132;EBIRD;2018;GBIF
2502;Crax fasciolata;NA;-6.06974;-50.0747;EBIRD;2018;GBIF
2503;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2504;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2505;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2506;Crax fasciolata;NA;-25.3749;-58.6289;EBIRD_ARG;2018;GBIF
2507;Crax fasciolata;NA;-17.409;-56.8324;EBIRD;2018;GBIF
2508;Crax fasciolata;NA;-20.0858;-56.6154;EBIRD;2018;GBIF
2509;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2510;Crax fasciolata;NA;-16.4225;-56.6702;EBIRD;2018;GBIF
2511;Crax fasciolata;NA;-9.31064;-49.9937;EBIRD;2018;GBIF
2512;Crax fasciolata;NA;-16.6196;-56.7347;EBIRD;2018;GBIF
2513;Crax fasciolata;NA;-17.8311;-57.5541;EBIRD;2018;GBIF
2514;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2515;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2516;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2018;GBIF
2517;Crax fasciolata;NA;-20.7397;-56.731;EBIRD;2018;GBIF
2518;Crax fasciolata;NA;-21.4194;-56.3935;EBIRD;2018;GBIF
2519;Crax fasciolata;NA;-21.4194;-56.3935;EBIRD_BRA;2018;GBIF
2520;Crax fasciolata;NA;-21.4918;-56.4032;EBIRD;2018;GBIF
2521;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2522;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2523;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2524;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2018;GBIF
2525;Crax fasciolata;NA;-19.5748;-57.0381;EBIRD_BRA;2018;GBIF
2526;Crax fasciolata;NA;-25.9832;-58.1649;EBIRD;2018;GBIF
2527;Crax fasciolata;NA;-16.7842;-56.844;EBIRD_QC;2018;GBIF
2528;Crax fasciolata;NA;-17.2688;-56.6967;EBIRD;2018;GBIF
2529;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2530;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2531;Crax fasciolata;NA;-25.932;-58.2185;EBIRD_ARG;2018;GBIF
2532;Crax fasciolata;NA;-16.9051;-56.8497;EBIRD_QC;2018;GBIF
2533;Crax fasciolata;NA;-18.3424;-52.7966;EBIRD;2015;GBIF
2534;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2018;GBIF
2535;Crax fasciolata;NA;-9.31064;-49.9937;EBIRD;2018;GBIF
2536;Crax fasciolata;NA;-16.5601;-56.7328;EBIRD;2018;GBIF
2537;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2538;Crax fasciolata;NA;-20.7397;-56.731;EBIRD;2018;GBIF
2539;Crax fasciolata;NA;-9.59753;-55.9315;EBIRD;2011;GBIF
2540;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2018;GBIF
2541;Crax fasciolata;NA;-17.3387;-56.7699;EBIRD;2018;GBIF
2542;Crax fasciolata;NA;-26.8058;-59.6139;EBIRD;2018;GBIF
2543;Crax fasciolata;NA;-12.8771;-46.6772;EBIRD;2018;GBIF
2544;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2545;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2546;Crax fasciolata;NA;-22.7125;-57.376;EBIRD_PRY;2018;GBIF
2547;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2548;Crax fasciolata;NA;-9.5977;-55.9321;EBIRD;2018;GBIF
2549;Crax fasciolata;NA;-9.05418;-56.5863;EBIRD;2018;GBIF
2550;Crax fasciolata;NA;-17.4582;-56.8232;EBIRD;2018;GBIF
2551;Crax fasciolata;NA;-18.0677;-52.9381;EBIRD;2018;GBIF
2552;Crax fasciolata;NA;-17.2992;-56.8381;EBIRD;2018;GBIF
2553;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2018;GBIF
2554;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2555;Crax fasciolata;NA;-6.06015;-50.2478;EBIRD;2018;GBIF
2556;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2018;GBIF
2557;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2558;Crax fasciolata;NA;-9.59753;-55.9315;EBIRD;2018;GBIF
2559;Crax fasciolata;NA;-9.61459;-55.9322;EBIRD;2018;GBIF
2560;Crax fasciolata;NA;-17.3311;-56.5949;EBIRD;2018;GBIF
2561;Crax fasciolata;NA;-17.2992;-56.8381;EBIRD;2018;GBIF
2562;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2563;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2018;GBIF
2564;Crax fasciolata;NA;-18.261;-52.8884;EBIRD;2018;GBIF
2565;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2566;Crax fasciolata;NA;-18.7559;-49.0204;EBIRD_BRA;2018;GBIF
2567;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
2568;Crax fasciolata;NA;-20.3859;-54.6082;EBIRD;2018;GBIF
2569;Crax fasciolata;NA;-9.31073;-49.9581;EBIRD;2018;GBIF
2570;Crax fasciolata;NA;-9.60079;-55.9228;EBIRD;2018;GBIF
2571;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2018;GBIF
2572;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
2573;Crax fasciolata;NA;-18.0677;-52.9381;EBIRD;2018;GBIF
2574;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2018;GBIF
2575;Crax fasciolata;NA;-16.3501;-56.6448;EBIRD;2018;GBIF
2576;Crax fasciolata;NA;-16.9583;-56.9098;EBIRD;2018;GBIF
2577;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_ARG;2018;GBIF
2578;Crax fasciolata;NA;-16.3868;-56.6599;EBIRD;2018;GBIF
2579;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2580;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2581;Crax fasciolata;NA;-16.4569;-56.6913;EBIRD;2018;GBIF
2582;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2583;Crax fasciolata;NA;-24.2828;-57.0084;EBIRD;2018;GBIF
2584;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2585;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2018;GBIF
2586;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2018;GBIF
2587;Crax fasciolata;NA;-7.08973;-48.212;EBIRD_BRA;2018;GBIF
2588;Crax fasciolata;NA;-7.08973;-48.212;EBIRD_BRA;2018;GBIF
2589;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2018;GBIF
2590;Crax fasciolata;NA;-16.3609;-56.6469;EBIRD;2018;GBIF
2591;Crax fasciolata;NA;-26.8058;-59.6139;EBIRD_ARG;2016;GBIF
2592;Crax fasciolata;NA;-9.59753;-55.9315;EBIRD;2011;GBIF
2593;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2018;GBIF
2594;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2595;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2596;Crax fasciolata;NA;-17.2992;-56.8381;EBIRD;2018;GBIF
2597;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2598;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2599;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2600;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2018;GBIF
2601;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2602;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2018;GBIF
2603;Crax fasciolata;NA;-9.63322;-55.9393;EBIRD;2018;GBIF
2604;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2017;GBIF
2605;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2606;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2018;GBIF
2607;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2018;GBIF
2608;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2018;GBIF
2609;Crax fasciolata;NA;-16.3782;-56.6132;EBIRD;2018;GBIF
2610;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2018;GBIF
2611;Crax fasciolata;NA;-20.2249;-56.5753;EBIRD;2018;GBIF
2612;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2613;Crax fasciolata;NA;-17.409;-56.8324;EBIRD;2018;GBIF
2614;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2018;GBIF
2615;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2017;GBIF
2616;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2617;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2618;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2619;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2018;GBIF
2620;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2621;Crax fasciolata;NA;-16.6196;-56.7347;EBIRD;2018;GBIF
2622;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2623;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2018;GBIF
2624;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2018;GBIF
2625;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
2626;Crax fasciolata;NA;-19.2852;-55.3896;EBIRD;2017;GBIF
2627;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2628;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2629;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2018;GBIF
2630;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2018;GBIF
2631;Crax fasciolata;NA;-6.06961;-50.0626;EBIRD;2018;GBIF
2632;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2018;GBIF
2633;Crax fasciolata;NA;-17.409;-56.8324;EBIRD;2018;GBIF
2634;Crax fasciolata;NA;-20.0858;-56.6154;EBIRD;2018;GBIF
2635;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2636;Crax fasciolata;NA;-16.4225;-56.6702;EBIRD;2018;GBIF
2637;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
2638;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2639;Crax fasciolata;NA;-9.59753;-55.9315;EBIRD;2015;GBIF
2640;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2018;GBIF
2641;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2642;Crax fasciolata;NA;-17.3219;-56.6936;EBIRD;2018;GBIF
2643;Crax fasciolata;NA;-25.754;-58.0991;EBIRD_ARG;2018;GBIF
2644;Crax fasciolata;NA;-25.754;-58.0991;EBIRD_ARG;2018;GBIF
2645;Crax fasciolata;NA;-17.3061;-56.7166;EBIRD;2018;GBIF
2646;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2017;GBIF
2647;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2018;GBIF
2648;Crax fasciolata;NA;-20.3132;-46.5276;EBIRD;2018;GBIF
2649;Crax fasciolata;NA;-17.3678;-56.7751;EBIRD;2018;GBIF
2650;Crax fasciolata;NA;-9.59756;-55.9314;EBIRD;2018;GBIF
2651;Crax fasciolata;NA;-12.0877;-49.0837;EBIRD_BRA;2018;GBIF
2652;Crax fasciolata;NA;-12.0884;-49.0803;EBIRD_BRA;2018;GBIF
2653;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2018;GBIF
2654;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2655;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2656;Crax fasciolata;NA;-16.5122;-56.7118;EBIRD;2018;GBIF
2657;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2018;GBIF
2658;Crax fasciolata;NA;-22.7125;-57.376;EBIRD_PRY;2018;GBIF
2659;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2660;Crax fasciolata;NA;-17.1674;-56.5774;EBIRD;2018;GBIF
2661;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2662;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD_BRA;2018;GBIF
2663;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2664;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2665;Crax fasciolata;NA;-17.1027;-56.943;EBIRD;2018;GBIF
2666;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD_AU;2018;GBIF
2667;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2668;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2018;GBIF
2669;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2018;GBIF
2670;Crax fasciolata;NA;-17.3311;-56.5949;EBIRD;2018;GBIF
2671;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
2672;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2673;Crax fasciolata;NA;-19.0123;-46.8277;EBIRD;2018;GBIF
2674;Crax fasciolata;NA;-6.18629;-50.2786;EBIRD;2018;GBIF
2675;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2018;GBIF
2676;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2677;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2018;GBIF
2678;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2018;GBIF
2679;Crax fasciolata;NA;-9.5888;-55.9246;EBIRD;2018;GBIF
2680;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD_ARG;2018;GBIF
2681;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2018;GBIF
2682;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2018;GBIF
2683;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2018;GBIF
2684;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
2685;Crax fasciolata;NA;-17.0274;-61.8625;EBIRD;2018;GBIF
2686;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2018;GBIF
